id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
43f5ef86-436a-4a9f-8b3e-f3e0001d3d7b,Antônio Lopes,1961-05-28,563.471.084-44,89456-668,Jesus das Pedras,MG,Brasil,F,11 2265 4293,56347108444@exemplo.com.br,2024-12-18
167479ee-8ce1-4c84-8ae7-0695f7d5d77a,Melina Moreira,1951-07-24,128.344.617-75,40420-372,Caldeira Paulista,PR,Brasil,F,+55 41 6113-1282,12834461775@exemplo.com.br,2024-01-24
aba9e332-d36c-4dfb-b629-28b3abace1ac,Eloá Cardoso,1939-11-23,899.831.152-84,75913-663,da Conceição de Minas,MG,Brasil,M,+55 (071) 9192-5777,89983115284@exemplo.com.br,2024-11-04
b3566eb2-9f67-4d21-801b-9b2b29a7e9d1,Dr. Ravi Lucca Santos,2002-02-12,631.429.774-34,01302551,Pastor de Cavalcanti,TO,Brasil,M,+55 (051) 4006 7170,63142977434@exemplo.com.br,2024-08-19
9c0caca9-cec6-42ef-9867-39b25afa3d03,Vitória Rezende,1974-06-30,832.580.770-67,25151204,da Rosa de Cunha,AC,Brasil,F,(061) 9792-1153,83258077067@exemplo.com.br,2023-12-28
6715087e-37f5-44e6-a336-5aa51560a6d0,Fernanda Caldeira,1991-01-26,000.098.658-12,06973920,Fonseca Grande,MS,Brasil,F,+55 51 0639 2364,00009865812@exemplo.com.br,2024-07-27
caec8f1f-7564-49a8-a2c0-55c2f6f35b19,Sara Ferreira,1941-12-30,598.232.768-92,73411-512,Casa Grande,AC,Brasil,M,(031) 3686-7885,59823276892@exemplo.com.br,2023-08-31
d2d4db4b-9b7a-451e-90f4-4d91bad2744c,Kamilly Dias,1941-08-02,624.247.076-68,43222339,Camargo,RR,Brasil,F,+55 71 9412-7119,62424707668@exemplo.com.br,2024-08-22
d00411e0-1df8-4bfa-946b-b7a09e127339,Maria Liz Monteiro,1992-01-14,948.059.580-55,74581-711,Novais,BA,Brasil,M,+55 (021) 3808-2992,94805958055@exemplo.com.br,2024-07-31
41d33e8e-537e-4f25-af88-87ec80a6847d,Levi Novaes,1982-08-14,145.461.656-61,58243973,Leão de Cavalcante,GO,Brasil,M,+55 21 7080-8587,14546165661@exemplo.com.br,2025-03-29
b6ec97ed-148c-4c7b-bbb4-78bb5777aeba,Antônio Peixoto,2004-01-14,679.621.511-15,31133-598,Araújo do Oeste,AP,Brasil,M,+55 51 6099 2605,67962151115@exemplo.com.br,2024-08-02
e6b827d5-e751-44aa-9df3-e99ecaddfe57,Yasmin Mendonça,1949-08-26,846.802.901-77,76816-796,Rocha do Amparo,MA,Brasil,F,+55 (031) 8539 8909,84680290177@exemplo.com.br,2024-11-07
7f6013ec-1021-4db1-a41a-e04c50b62196,Larissa Lima,1986-08-29,579.185.509-10,94564-909,da Cunha,BA,Brasil,F,+55 (011) 3244 7194,57918550910@exemplo.com.br,2023-12-24
32d1f99e-161b-40b5-aeab-de343f544177,Sr. Davi Lucca Guerra,2003-12-13,619.805.874-61,19341-743,Rodrigues,PB,Brasil,M,(084) 2952-6394,61980587461@exemplo.com.br,2024-03-15
e3a1a444-d955-4568-8260-1590b3c0a34e,Dra. Sabrina Moreira,1941-01-11,267.587.813-14,42969-932,Cassiano,SE,Brasil,M,+55 (021) 8204-0985,26758781314@exemplo.com.br,2025-04-28
bdc0d450-a507-490b-8d16-b420592c3e65,Benício Lima,1971-07-12,454.769.489-70,05216-251,Pacheco do Galho,RR,Brasil,M,11 4743-5891,45476948970@exemplo.com.br,2024-07-25
9a170219-851c-4701-ad68-7a03b8a071f2,Maria Luísa Machado,1972-07-12,342.879.929-50,54833-096,Duarte de da Cruz,PI,Brasil,F,51 9246 8650,34287992950@exemplo.com.br,2024-07-05
14a68cde-ce6d-4982-bf47-857abaad78de,Luna Teixeira,2004-04-04,062.671.162-06,82383229,da Paz,AP,Brasil,F,(031) 2380 4196,06267116206@exemplo.com.br,2023-12-09
2c02e069-488e-49c3-9df6-27978d86b79e,Erick Cavalcante,1953-02-23,426.415.438-23,11904699,Araújo,MA,Brasil,F,+55 41 6779-7507,42641543823@exemplo.com.br,2024-05-23
6e408a23-8cce-4877-bdc3-5d480a3e015b,Theo Marques,1991-05-09,303.561.792-83,71727-636,Ferreira,AM,Brasil,M,(061) 4461-2280,30356179283@exemplo.com.br,2024-02-11
2bc80a08-0f42-4b11-bfa2-69d8853496b9,Dra. Isabella Montenegro,1959-11-05,126.521.676-99,43143350,Garcia da Mata,RS,Brasil,F,11 5964 0806,12652167699@exemplo.com.br,2025-03-18
d120a8ec-6b8e-41f6-a398-5a756fd45f72,Heloisa Carvalho,1944-01-09,616.669.411-03,65232-304,Nunes do Galho,RN,Brasil,F,0900 198 7595,61666941103@exemplo.com.br,2023-06-28
5ad19867-cd92-4d12-af0e-2535e7a40083,Davi Lucas Silva,1943-05-11,407.766.936-92,23491552,da Luz,GO,Brasil,F,+55 51 1457 0825,40776693692@exemplo.com.br,2024-02-16
f5ff22e2-1f85-43c6-8766-ec441b8c7d14,Valentim Moura,1976-08-19,937.137.379-44,86621007,Sales do Galho,SC,Brasil,F,(051) 8568 2320,93713737944@exemplo.com.br,2023-08-28
e8caee37-6318-4a85-9886-41e3a611c6ef,Manuella Lopes,1951-01-30,264.814.981-70,02221639,Farias Grande,BA,Brasil,F,+55 31 4277 2280,26481498170@exemplo.com.br,2024-12-20
92b3b38e-c69b-4f81-84cb-e5eebf075fed,Felipe Lopes,1953-08-22,910.018.518-42,83946164,da Paz do Galho,DF,Brasil,M,+55 (084) 9538-7125,91001851842@exemplo.com.br,2024-05-16
ed56655c-6bc8-48ef-a7d2-ac35519d61d3,Lucas Gabriel Aparecida,1966-12-22,848.305.045-67,55812073,Siqueira de Rezende,AM,Brasil,F,+55 31 5298 3342,84830504567@exemplo.com.br,2023-10-29
f11fe61f-3cc6-421a-b7f7-5b49ebecd2d8,Oliver Nunes,1950-11-27,477.694.674-62,39187-677,Melo,CE,Brasil,M,+55 81 8127-1867,47769467462@exemplo.com.br,2024-05-12
67e0dec3-ce02-49a5-b15c-0a56bdf5a35c,Dr. José Pedro Borges,1942-08-03,246.758.376-27,39522869,Cassiano da Prata,RJ,Brasil,M,+55 (011) 4158 3186,24675837627@exemplo.com.br,2023-06-26
07790fea-1495-4015-892a-6f7b83282c71,Isabela Jesus,1999-12-08,974.302.844-96,28485-205,da Cunha do Amparo,MA,Brasil,F,(084) 2964-9898,97430284496@exemplo.com.br,2023-12-11
c4764cd1-8edd-4251-872c-bf47ff583e40,João Guilherme Gomes,1971-05-15,054.683.220-19,13553442,da Conceição,ES,Brasil,M,(071) 3036-7477,05468322019@exemplo.com.br,2024-08-15
d412fb31-ea10-421b-ab87-c9ba7aa1264b,João Pedro da Mata,1959-10-12,045.888.542-48,62808287,Vieira Alegre,SE,Brasil,M,51 9440 4201,04588854248@exemplo.com.br,2024-10-03
42ec73d9-f8a9-4430-acd8-22538b62adb1,Pedro da Costa,1951-10-22,654.793.301-86,98940-539,Barros do Amparo,MG,Brasil,F,+55 (021) 8662-6160,65479330186@exemplo.com.br,2025-03-12
d69788bd-6b3b-47a6-9d4b-a967de819042,Kamilly Sales,1954-01-02,942.878.312-42,63051767,da Costa,RN,Brasil,M,(031) 7194 5240,94287831242@exemplo.com.br,2025-05-25
b35b6975-930e-4358-a522-641d50754e8f,Ravy Rezende,1977-08-14,424.486.139-45,16037-179,Freitas,PI,Brasil,F,31 8626 7645,42448613945@exemplo.com.br,2023-12-29
acb4bea1-8f79-4a41-b328-b3f3c42577f6,Dr. Davi Luiz Lopes,2003-09-06,789.708.747-02,20084-715,da Conceição Verde,SE,Brasil,F,61 7230 1945,78970874702@exemplo.com.br,2024-01-15
e8293a66-310f-411e-bcc9-1d43937c9917,Bruna Lima,1982-10-30,320.726.702-97,32738998,Sá da Mata,AC,Brasil,M,(084) 1644-1694,32072670297@exemplo.com.br,2025-05-26
ac30442f-9971-42bc-829b-388dda18dff8,Isadora Sá,1992-09-25,681.270.716-19,12344052,Ferreira do Amparo,PE,Brasil,M,+55 11 6099-4659,68127071619@exemplo.com.br,2024-12-10
09057fec-b72f-4e5a-a05b-2f0556a6a28f,Valentina Barbosa,1963-10-28,359.046.768-81,97222700,da Luz Paulista,SC,Brasil,F,21 4405 8709,35904676881@exemplo.com.br,2024-07-11
37d6e216-3aa8-4d24-abd2-8395d103805b,Calebe Souza,1979-12-16,062.123.193-25,89255-606,Moraes de Lopes,PB,Brasil,M,+55 (081) 9795 0855,06212319325@exemplo.com.br,2023-09-27
30211758-9061-48cc-b731-54aa825fcbe9,Melissa Moreira,1966-09-12,765.863.268-62,86604-765,Pastor,RJ,Brasil,F,+55 31 3646-0064,76586326862@exemplo.com.br,2023-10-06
d09fc502-7a7f-44b5-b5a9-88ec153b2b43,Srta. Amanda da Mota,1958-02-12,625.460.336-80,25448140,Vieira das Pedras,AC,Brasil,M,+55 71 1586-0620,62546033680@exemplo.com.br,2024-06-18
f4ba2157-a9d8-449f-89dd-2e83329b306e,Dra. Marcela Marques,1961-05-01,363.441.355-37,45747773,Lima,MT,Brasil,M,41 3381-7665,36344135537@exemplo.com.br,2024-02-23
d99b173b-db81-4cc3-9f6c-93452807fd8e,Samuel da Paz,2002-11-04,544.088.080-79,40812982,Almeida do Amparo,MG,Brasil,M,51 5372 7493,54408808079@exemplo.com.br,2025-06-06
4cdafeb4-3206-436c-bb5e-5d3e330b4443,João Vitor Brito,2005-06-23,043.479.413-61,99915-706,Monteiro,AP,Brasil,F,+55 11 0631-9881,04347941361@exemplo.com.br,2025-06-10
70c65dcf-b78c-4eb5-b25a-402f20fad0bf,Nina da Mata,1976-11-18,030.621.446-14,61447474,Vasconcelos,PE,Brasil,F,71 9632 4212,03062144614@exemplo.com.br,2024-10-08
7d77bcbd-b589-41dd-a410-cb178e4a99d5,Eduarda Montenegro,1956-05-26,979.717.815-79,87880-641,Gomes,CE,Brasil,M,(071) 6461 6080,97971781579@exemplo.com.br,2023-09-21
1c143ad4-03ac-4b40-a098-0bcc806a52b8,Raquel Guerra,1934-07-04,956.876.265-34,90992-663,Pastor,SC,Brasil,F,(084) 7940-7673,95687626534@exemplo.com.br,2024-08-10
b255927a-15b8-48ad-98e9-7300f9c2bc47,Thomas Mendes,1986-08-20,221.915.840-24,44016768,Rezende da Praia,SP,Brasil,M,(081) 4076 7144,22191584024@exemplo.com.br,2025-04-13
3ef1a54c-a211-4883-b7c0-76d37bec4d6b,Lucca da Conceição,1978-04-08,326.074.953-18,36159-458,Pimenta,PA,Brasil,F,+55 (021) 0311 2664,32607495318@exemplo.com.br,2025-02-06
417238d1-3d14-45bf-be1c-889685631fa2,Lucas Lima,1979-10-18,211.359.660-94,01406-900,Barbosa da Mata,RO,Brasil,M,+55 (031) 2979-7880,21135966094@exemplo.com.br,2025-04-03
fcc86565-3c50-4e66-9480-b7918aa35260,Isis das Neves,2003-09-11,083.691.043-77,74367-580,Moura,RS,Brasil,M,21 1651 5558,08369104377@exemplo.com.br,2024-06-27
f1d19a95-7f57-49af-b5c2-1dd4b00e2c8e,Ravi Lucca Moreira,1963-12-14,561.961.698-63,70852-105,Santos da Prata,MA,Brasil,M,(021) 9555 5301,56196169863@exemplo.com.br,2023-08-26
c02e16b3-2d5c-42f2-8532-ccf14621d26d,Enzo Marques,1938-09-04,025.784.030-47,31454-866,Sales,SC,Brasil,F,(051) 0385 4195,02578403047@exemplo.com.br,2024-01-25
c067f6eb-3207-48ce-ad68-d061e9953090,Cauê Aragão,1941-05-01,860.436.694-39,70479865,Peixoto da Mata,RO,Brasil,M,+55 81 9991 1781,86043669439@exemplo.com.br,2025-04-24
d696cdd6-9031-4f96-ba6c-fd431a3ff3fd,Sabrina Mendes,1980-09-09,846.474.569-65,23106282,Farias,RO,Brasil,M,+55 (081) 8805-7167,84647456965@exemplo.com.br,2024-09-04
3cac7baa-2013-488e-ae24-fc4c014b45d0,Arthur Camargo,2002-09-28,640.592.393-74,43520-308,Carvalho do Sul,RS,Brasil,F,21 1870 5433,64059239374@exemplo.com.br,2024-07-24
d8ea5688-0da4-4177-a0b5-3c4aea3221f4,Dr. Davi Lucca Sales,1974-08-04,474.358.148-65,97114190,Rios,PA,Brasil,F,(051) 8129-9060,47435814865@exemplo.com.br,2024-05-02
906bd119-8549-4c26-816c-f9408e2dcce1,Carlos Eduardo Machado,1971-12-15,438.964.845-70,26551-152,Cavalcante do Amparo,CE,Brasil,F,+55 61 0614 9245,43896484570@exemplo.com.br,2023-11-04
8f676107-b8ff-4133-9c66-f485bfe8a4f5,Sr. Luiz Henrique Nunes,1982-12-07,473.374.110-89,92584-627,Ferreira Paulista,AL,Brasil,F,(011) 4344 4945,47337411089@exemplo.com.br,2023-12-30
98d2c806-2803-43a7-a699-f51c5c5e9d50,Maria Eduarda Silva,1937-06-01,325.710.493-22,19093401,Sousa,TO,Brasil,M,+55 21 2291-6753,32571049322@exemplo.com.br,2024-12-08
350fd279-c79a-4f85-bb81-70bd13de6c17,Julia Sampaio,1991-01-21,364.919.695-85,01269-420,Farias,SE,Brasil,M,+55 71 9401-9476,36491969585@exemplo.com.br,2024-09-16
3aad973d-e664-4b0e-9655-ce463afa6904,Bruna Cavalcanti,2001-06-24,546.681.959-89,35894-142,Marques da Praia,PA,Brasil,M,+55 (084) 0633 9940,54668195989@exemplo.com.br,2024-07-08
c1fc07d8-513f-443a-af83-44281d8e31b7,Heitor Sales,1963-06-29,774.492.358-97,14450024,Novais Grande,SE,Brasil,F,61 0221-9152,77449235897@exemplo.com.br,2024-08-14
e8fd91af-e4c2-4fa5-ab87-b0120624939a,Eloah Barbosa,1961-07-10,461.947.695-01,48273285,Teixeira,MT,Brasil,F,+55 41 5351 9970,46194769501@exemplo.com.br,2024-08-18
044e7e4f-cbf8-447a-a0e6-7546ef82684a,Nathan Vargas,1997-02-19,934.232.811-16,33890-051,da Conceição das Flores,DF,Brasil,M,+55 71 4833 1952,93423281116@exemplo.com.br,2023-12-28
d5d8692a-2d97-4427-986e-fc8985022234,Júlia Câmara,1935-09-09,785.095.486-44,50159-208,Pereira,PB,Brasil,M,+55 11 3752 3096,78509548644@exemplo.com.br,2024-11-01
77e6d5ce-80ff-432b-b9da-8d2e831cdcba,Vinicius Melo,1977-09-01,302.638.574-49,89812155,da Mota da Prata,RR,Brasil,F,41 7631 6953,30263857449@exemplo.com.br,2024-04-16
350a2bdd-eefb-44d8-80b8-43b48b73f741,Amanda Lopes,1969-05-13,716.120.869-63,00849391,Lopes das Pedras,GO,Brasil,M,+55 (051) 3091-0062,71612086963@exemplo.com.br,2025-05-15
fe58cd6a-6964-44aa-96a0-7557624124e1,Heloísa da Rosa,1943-07-15,032.697.235-46,17958329,Vargas do Oeste,MS,Brasil,F,(031) 5557-2329,03269723546@exemplo.com.br,2024-03-28
d40b0149-f4f1-4645-830b-f4e114c47e8a,Pedro Lucas Sampaio,1975-08-15,854.227.931-21,21550309,da Rosa,PE,Brasil,M,+55 (031) 3849-4417,85422793121@exemplo.com.br,2025-04-16
37d60d41-e8a4-44dd-a2f9-2f410c9175e9,Gabrielly Câmara,1949-04-27,532.537.495-06,69912122,Cirino,BA,Brasil,F,+55 (041) 9330 7911,53253749506@exemplo.com.br,2024-11-17
931c6d69-a9a4-4b9d-a5de-7b082bc58279,Pietra Sampaio,1953-11-07,423.181.762-09,43638-909,Machado de Pereira,SE,Brasil,F,(081) 1701-9201,42318176209@exemplo.com.br,2023-10-02
658094c1-5b6f-468d-8523-0b1fb458212b,Otávio Nascimento,1992-06-29,655.145.834-03,01228907,Viana de da Rocha,PB,Brasil,M,(061) 5138-6128,65514583403@exemplo.com.br,2025-04-29
712aeba2-71c5-4960-9edf-42320fc76498,Nina da Mata,1951-03-01,731.001.645-49,48623-374,Costa de Moura,SP,Brasil,M,(071) 7283-4279,73100164549@exemplo.com.br,2025-01-15
79bd608e-a9e6-4166-b5f0-0532ec1c7324,Maria Isis Fernandes,1946-08-09,789.746.235-94,36365689,Câmara,RS,Brasil,M,81 2932-0963,78974623594@exemplo.com.br,2025-06-16
0dee41c4-d210-4f13-b892-43e9c5a064ca,Lucas Albuquerque,1957-09-25,942.062.488-39,89766485,Mendonça dos Dourados,SE,Brasil,M,(021) 3562 3202,94206248839@exemplo.com.br,2024-04-30
c2538345-21cf-46a9-a56e-3879253c8475,Rodrigo Mendes,1976-05-23,718.771.325-94,28576288,Casa Grande,GO,Brasil,M,+55 41 2578-7581,71877132594@exemplo.com.br,2024-12-17
08bcdc89-fe47-48c8-9b6d-011e733a18b3,Luiza Sousa,2006-09-12,936.647.576-70,93738958,Moraes da Prata,PE,Brasil,F,+55 41 2485-5871,93664757670@exemplo.com.br,2024-08-11
3a573b98-eece-4d6d-b501-6d2e2db29632,Vitor Ribeiro,1988-01-06,379.990.788-20,04303478,Peixoto,PR,Brasil,M,(051) 1523-6683,37999078820@exemplo.com.br,2024-11-02
763bdd01-cf68-4e8d-a97d-99ef2cb60419,José Camargo,1962-05-16,944.260.732-19,69006-356,da Cruz,DF,Brasil,F,+55 51 6780 7497,94426073219@exemplo.com.br,2023-12-06
8b2082fd-4cb2-4719-9bbd-99a4f868ab40,Ana Sophia Siqueira,1950-12-11,497.744.755-12,27657568,Pacheco do Amparo,MA,Brasil,M,81 4890-8265,49774475512@exemplo.com.br,2024-03-07
08edb463-d94a-4adb-b14e-f7e1aeb9cf6e,Laura Sales,1976-03-31,957.345.628-13,52288-614,Vieira de Cardoso,MS,Brasil,F,0300-830-6087,95734562813@exemplo.com.br,2024-08-07
fd35877c-a572-4a7a-b806-2fe2fd2321ee,Srta. Vitória Monteiro,1966-10-10,020.037.411-61,65498405,Moreira,DF,Brasil,F,(021) 1797-3494,02003741161@exemplo.com.br,2024-12-16
88f59870-96e7-41b2-b7fd-888c68f1e5c2,Apollo da Luz,1946-02-22,849.373.146-65,49746091,Guerra,ES,Brasil,F,0300-653-8985,84937314665@exemplo.com.br,2025-04-21
6dab6c2d-8932-4832-ae1f-c4d70c859011,Isaque da Cruz,2006-05-20,315.507.221-32,47001399,Silva da Praia,MT,Brasil,F,41 7953 9474,31550722132@exemplo.com.br,2024-10-11
c757dfd4-26ac-4612-85e4-c7ee6f99bb99,Asafe Guerra,1955-09-27,591.538.903-62,85029-930,Moraes do Galho,GO,Brasil,F,(051) 7328 1643,59153890362@exemplo.com.br,2024-08-22
9b96bc16-a1ca-4b24-89ea-1eda73d108c0,Theodoro Mendonça,1942-07-01,894.270.489-47,03299-493,Alves da Mata,AM,Brasil,M,21 2667 2212,89427048947@exemplo.com.br,2023-11-20
b2e53fbe-484c-49cc-be80-285dfccc718c,Marina Macedo,2006-12-07,968.674.991-41,39018465,Monteiro do Campo,PI,Brasil,F,11 9765-3387,96867499141@exemplo.com.br,2024-04-25
4a88ce3a-e7a8-40da-b443-66aa8fcb983d,Juan Brito,1966-07-10,344.036.962-68,74555341,Azevedo,AC,Brasil,M,+55 51 6345 1163,34403696268@exemplo.com.br,2024-11-19
a808377a-17b3-4208-88f2-cd9a1ab86800,Emanuelly Ferreira,1994-10-08,108.343.970-14,85933-753,da Mata,SE,Brasil,F,51 3030 9661,10834397014@exemplo.com.br,2023-08-08
9507f582-fbeb-49f3-92c1-744784ce761a,Giovanna Pacheco,1951-08-13,895.379.274-21,77230-828,Aparecida,CE,Brasil,F,+55 11 7111-9230,89537927421@exemplo.com.br,2023-08-15
7b3a5388-af00-494d-becb-b7ca987ecaf7,Maria Júlia Porto,1949-04-24,044.906.028-34,21071454,Albuquerque,TO,Brasil,F,84 0557 0508,04490602834@exemplo.com.br,2024-04-15
f41ab067-ea91-41e9-bad3-b54138b0069e,Breno Oliveira,1941-12-18,272.506.875-90,47943501,Pires das Pedras,PE,Brasil,M,41 1642-1031,27250687590@exemplo.com.br,2025-03-02
59f05cf6-2c5a-47cf-9a6c-c282368d68a6,Anthony Gabriel Campos,2004-04-01,187.456.726-41,98246-692,Sampaio,PR,Brasil,F,+55 (081) 8698 2289,18745672641@exemplo.com.br,2024-10-30
4589b875-5e52-4d9a-8ea3-e51b432d94cc,Hadassa Duarte,1937-03-22,620.917.702-61,31010-966,Correia,RJ,Brasil,M,(051) 1514-1236,62091770261@exemplo.com.br,2025-05-18
4bde56c6-ea69-440b-a8d2-2c24fd414033,Antony Aragão,1951-11-03,308.693.023-33,85061-687,Abreu de Ribeiro,GO,Brasil,F,21 0526-7114,30869302333@exemplo.com.br,2024-05-06
77abefd9-5778-4fa8-9954-2ed38c6615ff,Sr. Miguel Ramos,1996-10-11,778.960.882-23,96047741,Marques,GO,Brasil,F,(051) 2804-8658,77896088223@exemplo.com.br,2024-05-26
370314ff-8d2a-405c-9e44-9e3595d1c394,Lorena Souza,2005-04-21,149.401.686-73,19367-053,Andrade da Mata,MA,Brasil,F,71 2127-2037,14940168673@exemplo.com.br,2023-08-28
1d8f7194-395a-4220-8c11-9b2877d56f66,Vitor Gabriel Rios,1999-02-07,133.576.504-79,89061-983,Cavalcanti,AC,Brasil,F,81 3375 8149,13357650479@exemplo.com.br,2025-01-23
94b93708-463f-466d-9d87-f34619c9631e,Ravi Lucca Castro,2003-03-24,836.838.519-86,70628183,Pires,PR,Brasil,M,(084) 5874 3206,83683851986@exemplo.com.br,2024-09-26
cf2ed258-9071-41f8-b39a-1449a6052a08,Kevin Freitas,1972-08-20,440.287.186-63,34448-922,Fernandes,PR,Brasil,F,(031) 3679-9773,44028718663@exemplo.com.br,2023-11-07
7de892d2-aebc-418c-9e17-4c4f4f8d380d,Ana Laura da Mota,1998-09-14,064.444.393-08,07179-467,Fogaça do Norte,PA,Brasil,M,+55 31 7505 7892,06444439308@exemplo.com.br,2023-10-20
ec4e09c7-320c-4f77-ad7f-a74176c3685c,Caroline das Neves,1944-05-23,394.074.917-87,06578-793,Machado de Rocha,CE,Brasil,M,61 9592-8906,39407491787@exemplo.com.br,2024-10-30
2bec8a66-5e19-4890-a3b0-199e864d4810,Sr. Samuel Camargo,1977-06-11,029.917.447-26,57027238,Abreu de Vieira,AC,Brasil,M,+55 (084) 3321-7156,02991744726@exemplo.com.br,2023-07-17
82f44f66-8cde-4454-9cd4-ba04dd77616d,Lara Jesus,1995-12-21,210.330.317-20,30722409,Casa Grande,RR,Brasil,M,+55 51 7151 3768,21033031720@exemplo.com.br,2024-09-25
e6b5da14-f0f8-42e5-857b-346a5f684fe8,Júlia Guerra,1954-09-04,110.971.527-98,98358-796,Moura Grande,RR,Brasil,F,71 2546 7344,11097152798@exemplo.com.br,2023-11-28
1b812892-a89f-48f1-8940-c66bbeb65548,Dr. Calebe Garcia,1998-04-27,081.022.912-79,95661-058,Borges de Pacheco,MG,Brasil,F,81 4610-8640,08102291279@exemplo.com.br,2025-04-14
c1e4d2f5-95b5-4f73-a5e8-367b0d666fcc,Manuela da Rocha,1977-11-08,677.402.025-44,43392-474,Souza,MG,Brasil,M,51 0887 2537,67740202544@exemplo.com.br,2025-03-22
ec897fd7-d959-4273-801f-07e6f84c36f0,Theodoro da Costa,1994-08-17,276.216.334-36,44919133,Monteiro,MA,Brasil,M,+55 (031) 8237-6571,27621633436@exemplo.com.br,2024-07-19
29b3db19-e964-4944-87ec-29bcf485ddfc,Levi Mendes,1942-11-18,777.211.192-57,87276-837,da Luz,MS,Brasil,F,(061) 1324-2987,77721119257@exemplo.com.br,2025-05-08
762b547f-2a62-4e8c-ae31-5f862844a939,Dra. Eloah Campos,1981-05-13,379.576.210-78,03538117,Macedo,AP,Brasil,F,(021) 0286-7955,37957621078@exemplo.com.br,2024-07-13
1d29336e-2542-4f8e-9264-f7d27aada6a3,Heloísa Farias,1975-03-08,384.064.085-84,48521729,Farias de Cavalcante,RS,Brasil,F,+55 84 1918 7412,38406408584@exemplo.com.br,2024-07-14
87f38df0-dc0e-442b-966b-97614ef3e070,Sr. João Rocha,1985-07-10,270.696.842-42,74669476,da Conceição,TO,Brasil,M,+55 (071) 5851-1467,27069684242@exemplo.com.br,2024-09-30
153559f6-858f-4293-b3ca-e940d439094b,Paulo Gomes,1970-01-15,231.599.794-62,57669947,Cavalcante do Norte,MA,Brasil,F,(011) 4668 4011,23159979462@exemplo.com.br,2024-05-13
984cb05e-2b29-4651-a3a1-553b92897535,Maria Liz Camargo,2003-06-03,053.845.839-68,19798-830,Rios,MS,Brasil,F,0900 862 2010,05384583968@exemplo.com.br,2025-06-15
0407e826-aad3-4bbb-95d5-6edbec474bd7,Maria Monteiro,1964-03-12,273.736.596-17,41035-760,Carvalho,RR,Brasil,M,0800 616 3431,27373659617@exemplo.com.br,2024-01-27
6a0581c1-5dfe-4803-a87f-89445b1ef8c4,Sophie da Mata,1988-07-02,112.765.936-56,97757760,Câmara Alegre,PB,Brasil,F,+55 (031) 6132-0939,11276593656@exemplo.com.br,2025-01-20
02cb054b-7d84-46e1-b8f1-199fa4f5f119,Vitor Gabriel Borges,2000-02-28,602.036.390-40,93977998,Gomes,SP,Brasil,M,+55 (021) 2597-2153,60203639040@exemplo.com.br,2023-08-25
4ad4979c-0bcf-4037-b948-f60ab7450d1c,Allana Castro,1995-02-17,223.738.754-46,10642-461,Souza,CE,Brasil,M,(031) 0900 0249,22373875446@exemplo.com.br,2025-01-10
1d548a41-f174-47be-93d6-370e37d067d4,Srta. Sara Lima,2004-06-10,652.193.621-38,00890-930,Silva de Minas,RJ,Brasil,M,0300-265-1934,65219362138@exemplo.com.br,2024-07-12
d83f2f16-d84a-4a14-bae1-1c12af19532b,Julia Correia,1950-07-06,841.674.114-60,30487945,Araújo da Prata,TO,Brasil,F,(071) 7642-9733,84167411460@exemplo.com.br,2024-06-22
bf09fd9b-f6ff-4a42-89b1-c0be05b2b237,Enzo Gabriel Guerra,1983-09-13,312.885.963-39,65167-051,Vasconcelos do Norte,PI,Brasil,M,+55 81 4294 9015,31288596339@exemplo.com.br,2024-12-21
bce26003-936b-4056-bebc-a770183bc058,Anna Liz Santos,1952-10-16,110.340.462-12,84043-106,da Rocha do Oeste,MT,Brasil,M,+55 (084) 4239 2500,11034046212@exemplo.com.br,2025-06-19
7492308f-d8a9-4334-a561-99c6d8e63600,Augusto Casa Grande,1940-08-08,294.289.495-71,27049501,Vieira,SP,Brasil,M,61 9009 6428,29428949571@exemplo.com.br,2025-05-12
1e0283b0-e81f-4c7e-b617-e2c65a414a45,Maria Helena Cavalcanti,1996-07-17,031.535.539-58,65243472,Martins,RN,Brasil,M,+55 41 3112 6294,03153553958@exemplo.com.br,2023-10-13
d5381d29-9aa9-4211-a92f-2790509b0cd5,Pietro Cassiano,2003-03-29,775.587.727-59,15088464,Aragão Alegre,CE,Brasil,M,+55 51 3923 1734,77558772759@exemplo.com.br,2023-07-24
1994818a-25b5-4ba1-8fdb-d70702bf2678,Bella Rodrigues,1955-05-27,629.087.026-85,71564-216,Vieira Verde,CE,Brasil,M,61 1419 7865,62908702685@exemplo.com.br,2025-05-26
61727dd0-fd82-4157-bf6a-db23b2dea035,Cecília Brito,1991-06-08,349.469.723-92,36931395,Azevedo da Mata,SP,Brasil,F,31 6457-2241,34946972392@exemplo.com.br,2023-07-13
e078bd24-a55b-4ac0-8040-35e723f7d832,Ana Carolina Barros,1974-12-26,068.694.226-54,66990291,Sales do Oeste,PR,Brasil,M,(011) 3725 5803,06869422654@exemplo.com.br,2023-10-14
76aba836-ee5d-46a7-aed0-402de562f7a0,José Miguel Vasconcelos,1995-09-10,050.503.529-70,72222381,Araújo,AC,Brasil,F,84 1939 9721,05050352970@exemplo.com.br,2023-11-12
5f262f5a-f3cb-4323-8884-ec11aa5bb516,Cecilia Macedo,1986-12-12,544.257.134-44,62656-184,Fernandes,PR,Brasil,M,51 7907 7185,54425713444@exemplo.com.br,2024-08-01
